"eventid","iyear","imonth","iday","approxdate","extended","resolution","country","country_txt","region","region_txt","provstate","city","latitude","longitude","specificity","vicinity","location","summary","crit1","crit2","crit3","doubtterr","alternative","alternative_txt","multiple","success","suicide","attacktype1","attacktype1_txt","attacktype2","attacktype2_txt","attacktype3","attacktype3_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","corp1","target1","natlty1","natlty1_txt","targtype2","targtype2_txt","targsubtype2","targsubtype2_txt","corp2","target2","natlty2","natlty2_txt","targtype3","targtype3_txt","targsubtype3","targsubtype3_txt","corp3","target3","natlty3","natlty3_txt","gname","gsubname","gname2","gsubname2","gname3","gsubname3","motive","guncertain1","guncertain2","guncertain3","individual","nperps","nperpcap","claimed","claimmode","claimmode_txt","claim2","claimmode2","claimmode2_txt","claim3","claimmode3","claimmode3_txt","compclaim","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weaptype2","weaptype2_txt","weapsubtype2","weapsubtype2_txt","weaptype3","weaptype3_txt","weapsubtype3","weapsubtype3_txt","weaptype4","weaptype4_txt","weapsubtype4","weapsubtype4_txt","weapdetail","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","property","propextent","propextent_txt","propvalue","propcomment","ishostkid","nhostkid","nhostkidus","nhours","ndays","divert","kidhijcountry","ransom","ransomamt","ransomamtus","ransompaid","ransompaidus","ransomnote","hostkidoutcome","hostkidoutcome_txt","nreleased","addnotes","scite1","scite2","scite3","dbsource","INT_LOG","INT_IDEO","INT_MISC","INT_ANY","related"
199410260007,1994,10,26,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Unknown",32.83333,35.33333,4,0,"","",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","unk","Israeli territory",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hezbollah","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Mortar",0,NA,NA,0,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,1,0,1,""
199411150004,1994,11,15,"",0,"",97,"Israel",10,"Middle East & North Africa","Haifa","Haifa",32.793921,34.990615,1,0,"","",1,1,1,0,NA,"",0,1,0,9,"Unknown",NA,"",NA,"",14,"Private Citizens & Property",80,"Memorial/Cemetery/Monument","Unk","Grave",155,"West Bank and Gaza Strip",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Kach","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,13,"Unknown",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,NA,NA,0,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",0,0,0,0,""
199411180008,1994,11,18,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","",1,1,1,0,NA,"",0,1,0,1,"Assassination",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","","Civilian",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,13,"Unknown",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",1,NA,NA,0,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199411230006,1994,11,23,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,-9,NA,"",0,1,0,7,"Facility/Infrastructure Attack",NA,"",NA,"",2,"Government (General)",21,"Government Building/Facility/Office","","Apartment Bldg.",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,8,"Incendiary",20,"Gasoline or Alcohol",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Petroleum bomb",0,NA,NA,0,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199411250003,1994,11,25,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,-9,NA,"",0,0,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified","","Civilian",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,9,"Melee",23,"Knife or Other Sharp Object",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Knife",0,NA,NA,1,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199411300001,1994,11,30,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","",1,1,1,-9,NA,"",0,1,0,8,"Unarmed Assault",NA,"",NA,"",3,"Police",25,"Police Security Forces/Officers","Govt","Policeman",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,9,"Melee",21,"Blunt Object",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Blunt instruments",0,NA,NA,1,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199411300002,1994,11,30,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Afula",32.608879,35.289967,1,0,"","",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,1,"Assassination",NA,"",NA,"",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","","Israeli Military Sgt Liat Gaba",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinians","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,9,"Melee",23,"Knife or Other Sharp Object",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Axe",1,NA,NA,0,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199412140009,1994,12,14,"",0,"",97,"Israel",10,"Middle East & North Africa","West Bank","QalQilya",32.191238,34.975953,1,0,"","",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","","Israeli Army",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",0,NA,NA,2,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199412250003,1994,12,25,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",4,"Military",35,"Military Transportation/Vehicle (excluding convoys)","Israeli Army","Bus",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",1,NA,NA,13,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199501110001,1995,1,11,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Kissufim",31.374899,34.398018,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",3,"Police",24,"Police Checkpoint","","Checkpoint",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinians","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",0,NA,NA,2,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199501120002,1995,1,12,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Kissufim",31.374899,34.398018,1,0,"","",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",3,"Police",24,"Police Checkpoint","","Crossing Point",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinians","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",1,NA,NA,2,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199501260001,1995,1,26,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Tel Kison",32.875888,35.15525,1,0,"","",1,1,1,-9,NA,"",0,1,0,2,"Armed Assault",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","","Settlement",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinians","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,8,"Incendiary",18,"Arson/Fire",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Arson",0,NA,NA,0,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199502130012,1995,2,13,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,-9,NA,"",0,1,0,1,"Assassination",NA,"",NA,"",1,"Business",NA,"","","Cab driver",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,9,"Melee",23,"Knife or Other Sharp Object",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Knife",1,NA,NA,0,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199503010013,1995,3,1,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,-9,NA,"",0,1,0,1,"Assassination",NA,"",NA,"",14,"Private Citizens & Property",71,"Race/Ethnicity Identified","","Palestinian",155,"West Bank and Gaza Strip",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,9,"Melee",23,"Knife or Other Sharp Object",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Knife",0,NA,NA,1,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199503070013,1995,3,7,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashkelon",31.670149,34.575153,1,0,"","",1,1,1,-9,NA,"",0,0,0,9,"Unknown",NA,"",NA,"",8,"Educational Institution",49,"School/University/Educational Building","","school",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Palestinians","","","","","","",0,NA,NA,0,3,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,13,"Unknown",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","",0,NA,NA,1,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199504110003,1995,11,4,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"In Tel Aviv's Kings Square.","11/04/1995: Israeli Prime Minister Yitzhak Rabin was shot in the back and arm by a Jewish man in his 20s, while walking to his car after attending a peace rally in Tel Aviv’s King Square. The assassin, Yigal Amir, a law student at Bar Ilan University, confessed to the murder. He was reportedly a member of the right-wing extremist group Eyal. Rabin was taken to Ichilov Hospital where he died in surgery.",1,1,1,0,NA,"",0,1,0,1,"Assassination",NA,"",NA,"",2,"Government (General)",17,"Head of State","Israeli Prime Minister","Yitzhak Rabin",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Jewish Fighting Organization (Eyal)","","","","","","Yigal Amir and Raviv, both right wing extremists, were against Arab-Israeli peace negociations, which Rabin had been working to initiate. The group Eyal, of which  both perpetrators were known members,was an assumed extension of the Kach movement. The movement advocated the annexation of all disputed territories, and if necessary, the violent removal of Arabs within those territories.  Specifically, Amir notes that the assassination was an attempt to stop further peace negociations.",1,NA,NA,0,1,8,0,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",3,"Handgun",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","A 9mm Beretta pistol was used.",1,0,1,1,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,"",NA,"",NA,"Avishai Raviv, an undercover member of the Israeli Secret Service was assumed responsible for the creation of the right-wing extremist group Eyal. Although Yamir confessed to working alone in the murder, there is evidence that Raviv knew of his intentions to kill Rabin. Raviv was known as an openly violent critic of the Prime Minister's role in the Oslo Accords and the peace process. There is speculation that Yamir was working under the auspices of Eyal, but only his association with the group were confirmed.  There are also allegations that Rabin's aides were informed in June that there would be an assassination, and were informed of many characteristics of the perpetrator.  Little is known as to whether or not Shin Bet actually received this information.  Hagai Amir, the assailants brother, and Dror Adani were also charged with involvement in the murder.","“Rabin Assassinated at Peace Rally.” CNN.com, November 4, 1995, World News Section","Gale, Thompson. 1996. Novelguide.com http://www.novelguide.com/a/discover/exgi_0001_0001_0/exgi_0001_0001_0_00077.html (date accessed 03/01/2010).","Schemann, Serge.“Assassination in Israel: The Overview: Rabin Is Laid to Rest, Mourned by Israel and the World.” The New York Times, November 7, 1995, Section A, Late Edition: Final","UMD Assassinations Project",0,0,0,0,""
199506160021,1995,6,16,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Erez",31.348022,34.491093,1,0,"","",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,0,2,"Armed Assault",NA,"",NA,"",4,"Military",35,"Military Transportation/Vehicle (excluding convoys)","","army jeep",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",5,"Unknown Gun Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Firearm",0,NA,NA,0,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199506230007,1995,6,23,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Galilee district",32.9,35.33333,3,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",18,"Tourists",98,"Other Facility","","tourist resort",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hezbollah","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rocket",1,NA,NA,8,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,1,0,1,""
199507240012,1995,7,24,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",19,"Transportation",99,"Bus (excluding tourists)","","bus",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",7,NA,NA,32,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199508080018,1995,8,8,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,0,0,3,"Bombing/Explosion",NA,"",NA,"",19,"Transportation",101,"Bus Station/Stop","","bus station",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",16,"Unknown Explosive Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",0,NA,NA,0,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199508210008,1995,8,21,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",19,"Transportation",99,"Bus (excluding tourists)","","Bus passengers",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Suicide bomb",6,1,1,100,0,0,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","State Department 1997 Document",1,0,0,1,""
199509190007,1995,9,19,"",0,"",97,"Israel",10,"Middle East & North Africa","West Bank","Qalqilya",32.191238,34.975953,1,0,"","",1,1,1,-9,NA,"",0,1,0,1,"Assassination",NA,"",NA,"",3,"Police",113,"Alleged Informant","","Police Informant",155,"West Bank and Gaza Strip",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,5,"Firearms",5,"Unknown Gun Type",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Firearm",1,NA,NA,0,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199602040006,1996,2,4,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Afula",32.608879,35.289967,1,0,"","",1,1,0,1,1,"Insurgency/Guerilla Action",0,0,0,1,"Assassination",NA,"",NA,"",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)","","Israeli Soldier",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,9,"Melee",23,"Knife or Other Sharp Object",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Knife",0,NA,NA,1,NA,NA,0,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199602250005,1996,2,25,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",19,"Transportation",99,"Bus (excluding tourists)","","Bus",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",26,3,NA,50,3,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199602250006,1996,2,25,"",0,"",97,"Israel",10,"Middle East & North Africa","Southern","Ashkelon",31.670149,34.575153,1,0,"","",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",19,"Transportation",101,"Bus Station/Stop","","Bus stop hitchhiking post",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",15,"Vehicle",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",2,NA,NA,34,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199602260017,1996,2,26,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,0,8,"Unarmed Assault",NA,"",NA,"",19,"Transportation",101,"Bus Station/Stop","","Bus stop",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Unknown","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,10,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Car",3,NA,NA,11,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",-9,-9,0,-9,""
199603030007,1996,3,3,"",0,"",97,"Israel",10,"Middle East & North Africa","Jerusalem","Jerusalem",31.771599,35.2034,1,0,"","",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",19,"Transportation",99,"Bus (excluding tourists)","","Bus",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,1,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",20,NA,NA,9,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199603040010,1996,3,4,"",0,"",97,"Israel",10,"Middle East & North Africa","Tel Aviv","Tel Aviv",32.08297,34.811886,1,0,"","",1,1,1,0,NA,"",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",74,"Marketplace/Plaza/Square","","Shopping Mall",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hamas (Islamic Resistance Movement)","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",13,NA,NA,105,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,0,0,1,""
199603210001,1996,3,21,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Metula",33.277232,35.578235,1,0,"","",1,1,0,1,1,"Insurgency/Guerilla Action",0,1,1,3,"Bombing/Explosion",NA,"",NA,"",4,"Military",29,"Military Unit/Patrol/Convoy","","Israeli Army Convoy",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hezbollah","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",13,"Suicide (carried bodily by human being)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Bomb",2,NA,NA,1,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,1,0,1,""
199604090029,1996,4,9,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Galilee district",32.9,35.33333,3,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","","town",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hezbollah","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rocket",0,NA,NA,6,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,1,0,1,""
199604180008,1996,4,18,"",0,"",97,"Israel",10,"Middle East & North Africa","Northern","Qiryat Shemona",33.208716,35.572618,1,0,"","",1,1,1,0,NA,"",0,1,0,3,"Bombing/Explosion",NA,"",NA,"",14,"Private Citizens & Property",75,"Village/City/Town/Suburb","","town",97,"Israel",NA,"",NA,"","","",NA,"",NA,"",NA,"","","",NA,"","Hezbollah","","","","","","",0,NA,NA,0,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,6,"Explosives",11,"Projectile (rockets, mortars, RPGs, etc.)",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","Rocket",1,NA,NA,0,NA,NA,1,NA,"",NA,"",0,NA,NA,NA,NA,"","",0,NA,NA,NA,NA,"",NA,"",NA,"","","","","PGIS",1,1,0,1,""
